법정동코드,기준연월,시도명,시군구명,읍면동명,리명,전체 평균연령,남자 평균연령,여자 평균연령
4165032022,2023-01-31,경기도,포천시,내촌면,마명리,55.6,53.2,59.8
4165032023,2023-01-31,경기도,포천시,내촌면,음현리,55.9,54.3,58.3
4165032024,2023-01-31,경기도,포천시,내촌면,내리,52.2,50.8,54
4165032025,2023-01-31,경기도,포천시,내촌면,소학리,58.4,56.7,60.7
4165032026,2023-01-31,경기도,포천시,내촌면,신팔리,58.1,56.9,59.4
4165033021,2023-01-31,경기도,포천시,가산면,마산리,49.2,49.2,49.3
4165033022,2023-01-31,경기도,포천시,가산면,감암리,54.1,52.5,56.2
4165033023,2023-01-31,경기도,포천시,가산면,방축리,54.5,53.8,55.6
4165033024,2023-01-31,경기도,포천시,가산면,가산리,53.9,52.5,56.1
4165033025,2023-01-31,경기도,포천시,가산면,정교리,53.5,53.1,54.1
4165033026,2023-01-31,경기도,포천시,가산면,금현리,56.2,54.5,58.8
4165033027,2023-01-31,경기도,포천시,가산면,우금리,56.2,55.8,56.6
4165033028,2023-01-31,경기도,포천시,가산면,마전리,55.7,54,58.1
4165034021,2023-01-31,경기도,포천시,신북면,가채리,44.2,43.1,45.5
4165034022,2023-01-31,경기도,포천시,신북면,기지리,48.2,47.6,48.9
4165034023,2023-01-31,경기도,포천시,신북면,신평리,54,53.2,55.4
4165034024,2023-01-31,경기도,포천시,신북면,만세교리,54.3,53.1,55.9
4165034025,2023-01-31,경기도,포천시,신북면,심곡리,47.6,45.5,50.5
4165034026,2023-01-31,경기도,포천시,신북면,계류리,56.1,54.2,58.2
4165034027,2023-01-31,경기도,포천시,신북면,고일리,57.2,54.2,61.3
4165034028,2023-01-31,경기도,포천시,신북면,삼성당리,58.2,57.7,58.7
4165034029,2023-01-31,경기도,포천시,신북면,삼정리,60.8,60.1,61.6
4165034030,2023-01-31,경기도,포천시,신북면,갈월리,54.4,52,57.1
4165034031,2023-01-31,경기도,포천시,신북면,금동리,60.3,60,60.6
4165034032,2023-01-31,경기도,포천시,신북면,덕둔리,59.1,57.7,60.7
4165035021,2023-01-31,경기도,포천시,창수면,추동리,58.1,55.8,61.2
4165035022,2023-01-31,경기도,포천시,창수면,주원리,58.5,55.6,61.8
4165035023,2023-01-31,경기도,포천시,창수면,가양리,60,58.3,62.5
4165035024,2023-01-31,경기도,포천시,창수면,오가리,58.4,57.1,60
4165035025,2023-01-31,경기도,포천시,창수면,고소성리,53.5,47,66.4
4165035026,2023-01-31,경기도,포천시,창수면,운산리,62.3,61.3,63.4
4165036021,2023-01-31,경기도,포천시,영중면,양문리,53.8,52.7,55.1
4165036022,2023-01-31,경기도,포천시,영중면,금주리,56.6,54.5,59.2
4165036023,2023-01-31,경기도,포천시,영중면,거사리,56.7,56.3,57.1
4165036024,2023-01-31,경기도,포천시,영중면,성동리,56.5,54.8,58.6
4165036025,2023-01-31,경기도,포천시,영중면,영평리,58.6,56.2,61.2
4165036026,2023-01-31,경기도,포천시,영중면,영송리,56.4,55.9,57.2
4165037021,2023-01-31,경기도,포천시,일동면,길명리,56.6,54.1,59.6
4165037022,2023-01-31,경기도,포천시,일동면,유동리,56.7,54.9,58.8
4165037023,2023-01-31,경기도,포천시,일동면,기산리,47.2,45.1,49.5
4165037024,2023-01-31,경기도,포천시,일동면,화대리,54.2,52.8,55.8
4165037025,2023-01-31,경기도,포천시,일동면,사직리,57.3,53.8,61.4
4165037026,2023-01-31,경기도,포천시,일동면,수입리,59.1,56,62.3
4165038021,2023-01-31,경기도,포천시,이동면,장암리,43.2,42,44.6
4165038022,2023-01-31,경기도,포천시,이동면,도평리,58,55.6,60.8
4165038023,2023-01-31,경기도,포천시,이동면,연곡리,56.2,53.8,58.9
4165038024,2023-01-31,경기도,포천시,이동면,노곡리,44.5,42.5,47.1
4165039021,2023-01-31,경기도,포천시,영북면,운천리,45.7,42.9,49
4165039022,2023-01-31,경기도,포천시,영북면,자일리,60.2,58,62.8
4165039023,2023-01-31,경기도,포천시,영북면,산정리,58.2,56.6,59.6
4165039024,2023-01-31,경기도,포천시,영북면,야미리,59.4,57.7,61.5
4165039025,2023-01-31,경기도,포천시,영북면,문암리,58.8,56.2,62
4165039026,2023-01-31,경기도,포천시,영북면,대회산리,59.9,59.5,60.3
4165039027,2023-01-31,경기도,포천시,영북면,소회산리,57.3,55.2,59.9
4165040021,2023-01-31,경기도,포천시,관인면,중리,57.7,54.9,60.6
4165040022,2023-01-31,경기도,포천시,관인면,삼율리,60.6,58.6,63.3
4165040023,2023-01-31,경기도,포천시,관인면,초과리,59.5,58.4,60.6
4165040024,2023-01-31,경기도,포천시,관인면,탄동리,55.9,53.5,58.4
4165040025,2023-01-31,경기도,포천시,관인면,냉정리,61.2,60.1,62.5
4165040026,2023-01-31,경기도,포천시,관인면,사정리,59.9,58.4,61.6
4165041021,2023-01-31,경기도,포천시,화현면,화현리,45.4,44.7,46.2
4165041022,2023-01-31,경기도,포천시,화현면,명덕리,57.9,55.9,60.3
4165041023,2023-01-31,경기도,포천시,화현면,지현리,56.5,54.8,58.5
4167010100,2023-01-31,경기도,여주시,상동,상동,47.9,46.8,49
4167010200,2023-01-31,경기도,여주시,홍문동,홍문동,46.4,45,47.7
4167010300,2023-01-31,경기도,여주시,창동,창동,49.7,47.7,51.6
4167010400,2023-01-31,경기도,여주시,우만동,우만동,55.5,54.2,56.9
4167010500,2023-01-31,경기도,여주시,단현동,단현동,51.8,51.3,52.2
4167010600,2023-01-31,경기도,여주시,신진동,신진동,48.8,46.3,51.3
4167010700,2023-01-31,경기도,여주시,하동,하동,47.9,46.5,49.4
4167010800,2023-01-31,경기도,여주시,교동,교동,37.5,37,38.1
4167010900,2023-01-31,경기도,여주시,월송동,월송동,42.4,41.2,43.6
4167011000,2023-01-31,경기도,여주시,가업동,가업동,51.1,48.8,53.8
4167011100,2023-01-31,경기도,여주시,연라동,연라동,48,47.6,48.4
4167011200,2023-01-31,경기도,여주시,상거동,상거동,50.6,50.1,51
4167011300,2023-01-31,경기도,여주시,하거동,하거동,53.5,51.8,55.6
4167011400,2023-01-31,경기도,여주시,삼교동,삼교동,52.8,50.8,55
4167011500,2023-01-31,경기도,여주시,점봉동,점봉동,43.1,42.2,44
4167011600,2023-01-31,경기도,여주시,능현동,능현동,50.9,50.7,51.1
4167011700,2023-01-31,경기도,여주시,멱곡동,멱곡동,44.6,45.4,43.8
4167011800,2023-01-31,경기도,여주시,연양동,연양동,41.9,41.6,42.1
4167011900,2023-01-31,경기도,여주시,매룡동,매룡동,48.9,48.1,49.8
4167012000,2023-01-31,경기도,여주시,천송동,천송동,43.5,42.4,44.7
4167012100,2023-01-31,경기도,여주시,오학동,오학동,40.7,40,41.4
4167012200,2023-01-31,경기도,여주시,현암동,현암동,41.5,40.6,42.4
4167012300,2023-01-31,경기도,여주시,오금동,오금동,50.8,48.6,53.3
4167025021,2023-01-31,경기도,여주시,가남읍,태평리,46.4,45.2,47.8
4167025022,2023-01-31,경기도,여주시,가남읍,상활리,57,54.9,59.5
4167025023,2023-01-31,경기도,여주시,가남읍,신해리,42,41.2,42.9
4167025024,2023-01-31,경기도,여주시,가남읍,대신리,58.3,56.6,60.4
4167025025,2023-01-31,경기도,여주시,가남읍,은봉리,60.1,58.2,61.9
4167025026,2023-01-31,경기도,여주시,가남읍,건장리,53.4,54.6,52.2
4167025027,2023-01-31,경기도,여주시,가남읍,심석리,45.9,45.2,46.7
4167025028,2023-01-31,경기도,여주시,가남읍,삼군리,54.5,52.9,56.1
4167025029,2023-01-31,경기도,여주시,가남읍,오산리,51.3,49.7,53.4
4167025030,2023-01-31,경기도,여주시,가남읍,정단리,58.9,54.1,64.6
4167025031,2023-01-31,경기도,여주시,가남읍,화평리,58.8,57.6,60
4167025032,2023-01-31,경기도,여주시,가남읍,본두리,47.8,47.7,48
4167025033,2023-01-31,경기도,여주시,가남읍,하귀리,55.1,55.7,54.6
4167025034,2023-01-31,경기도,여주시,가남읍,안금리,56.1,54.4,58.1
4167025035,2023-01-31,경기도,여주시,가남읍,양귀리,53.4,52.6,54.5
4167025036,2023-01-31,경기도,여주시,가남읍,연대리,55.7,53.5,58.1
4167025037,2023-01-31,경기도,여주시,가남읍,금당리,57.6,55.7,59.7
4167025038,2023-01-31,경기도,여주시,가남읍,금곡리,54.5,52.4,56.8
4167025039,2023-01-31,경기도,여주시,가남읍,송림리,59,56,62.4
4167025040,2023-01-31,경기도,여주시,가남읍,삼승리,60.7,58.5,63.6
4167031021,2023-01-31,경기도,여주시,점동면,청안리,48.1,45.8,50.8
4167031022,2023-01-31,경기도,여주시,점동면,부구리,64.1,61.8,66.4
4167031023,2023-01-31,경기도,여주시,점동면,덕평리,55.9,55.2,56.6
4167031024,2023-01-31,경기도,여주시,점동면,원부리,61.2,59.8,62.6
4167031025,2023-01-31,경기도,여주시,점동면,관한리,57.6,56.5,58.6
4167031026,2023-01-31,경기도,여주시,점동면,뇌곡리,59.4,57.8,60.9
4167031027,2023-01-31,경기도,여주시,점동면,성신리,60,54.6,65.7
4167031028,2023-01-31,경기도,여주시,점동면,당진리,50.1,50.5,49.8
4167031029,2023-01-31,경기도,여주시,점동면,현수리,64,60.6,67.7
4167031030,2023-01-31,경기도,여주시,점동면,사곡리,57.4,54.2,61.2
4167031031,2023-01-31,경기도,여주시,점동면,장안리,58.5,56.1,60.8
4167031032,2023-01-31,경기도,여주시,점동면,삼합리,58.1,55.2,61.2
4167031033,2023-01-31,경기도,여주시,점동면,도리,63.9,62,65.5
4167031034,2023-01-31,경기도,여주시,점동면,흔암리,56.1,56.9,55.2
4167031035,2023-01-31,경기도,여주시,점동면,처리,55,53.2,57
4167032021,2023-01-31,경기도,여주시,흥천면,복대리,58.3,56.1,60.6
4167032022,2023-01-31,경기도,여주시,흥천면,계신리,56.6,55.7,57.8
4167032023,2023-01-31,경기도,여주시,흥천면,문장리,54.9,54,55.9
4167032024,2023-01-31,경기도,여주시,흥천면,내사리,62.5,60.1,64.8
4167032025,2023-01-31,경기도,여주시,흥천면,외사리,54,51.4,56.6
4167032026,2023-01-31,경기도,여주시,흥천면,상대리,57,56.3,57.9
4167032027,2023-01-31,경기도,여주시,흥천면,다대리,54.4,52.8,56.2
4167032028,2023-01-31,경기도,여주시,흥천면,하다리,56.6,53.7,60
4167032029,2023-01-31,경기도,여주시,흥천면,상백리,62.1,59.6,64.5
4167032030,2023-01-31,경기도,여주시,흥천면,귀백리,52.1,50.8,53.5
4167032031,2023-01-31,경기도,여주시,흥천면,율극리,53.8,53.2,54.4
4167032032,2023-01-31,경기도,여주시,흥천면,효지리,52.2,50.3,54.2
4167032033,2023-01-31,경기도,여주시,흥천면,대당리,57,55,59.2
4167032034,2023-01-31,경기도,여주시,흥천면,신근리,56.1,54.7,57.7
4167033021,2023-01-31,경기도,여주시,금사면,이포리,54.7,53.2,56.2
4167033022,2023-01-31,경기도,여주시,금사면,궁리,56,53.2,59.7
4167033023,2023-01-31,경기도,여주시,금사면,도곡리,61.2,61.1,61.3
4167033024,2023-01-31,경기도,여주시,금사면,장흥리,57.1,58.8,55.4
4167033025,2023-01-31,경기도,여주시,금사면,주록리,59.8,58.2,61.6
4167033026,2023-01-31,경기도,여주시,금사면,전북리,58,58.5,57.5
4167033027,2023-01-31,경기도,여주시,금사면,소유리,59.9,59.6,60.3
4167033028,2023-01-31,경기도,여주시,금사면,상호리,56.3,55,57.8
4167033029,2023-01-31,경기도,여주시,금사면,하호리,59.6,57.9,61.3
4167033030,2023-01-31,경기도,여주시,금사면,금사리,54.5,52,56.8
4167033031,2023-01-31,경기도,여주시,금사면,외평리,58.7,58.8,58.7
4167034521,2023-01-31,경기도,여주시,세종대왕면,번도리,52.5,50.7,54.5
4167034522,2023-01-31,경기도,여주시,세종대왕면,구양리,57.7,56.6,58.8
4167034523,2023-01-31,경기도,여주시,세종대왕면,왕대리,54,51.2,56.5
4167034524,2023-01-31,경기도,여주시,세종대왕면,백석리,54.5,52.7,56.5
4167034525,2023-01-31,경기도,여주시,세종대왕면,내양리,54.4,53.4,55.6
4167034526,2023-01-31,경기도,여주시,세종대왕면,용은리,57.5,55.5,59.8
4167034527,2023-01-31,경기도,여주시,세종대왕면,매화리,59.8,56.8,63.5
4167034528,2023-01-31,경기도,여주시,세종대왕면,양거리,50.6,53,48.3
4167034529,2023-01-31,경기도,여주시,세종대왕면,마래리,54.5,53.5,55.7
4167034530,2023-01-31,경기도,여주시,세종대왕면,광대리,57.1,55.5,59
4167034531,2023-01-31,경기도,여주시,세종대왕면,오계리,54.2,52.4,56.1
4167034532,2023-01-31,경기도,여주시,세종대왕면,매류리,55.5,54.6,56.7
4167034533,2023-01-31,경기도,여주시,세종대왕면,신지리,51.7,50.4,53.2
4167035021,2023-01-31,경기도,여주시,대신면,후포리,56.8,56.4,57.2
4167035022,2023-01-31,경기도,여주시,대신면,당산리,57.3,55.9,58.9
4167035023,2023-01-31,경기도,여주시,대신면,가산리,57.3,57,57.6
4167035024,2023-01-31,경기도,여주시,대신면,천남리,55.8,53.8,58.1
4167035025,2023-01-31,경기도,여주시,대신면,하림리,60.3,58.4,62.3
4167035026,2023-01-31,경기도,여주시,대신면,상구리,55.3,54.6,56
4167035027,2023-01-31,경기도,여주시,대신면,장풍리,57.9,54.5,61.5
4167035028,2023-01-31,경기도,여주시,대신면,옥촌리,59.4,58.5,60.5
4167035029,2023-01-31,경기도,여주시,대신면,윤촌리,57.8,55.8,59.7
4167035030,2023-01-31,경기도,여주시,대신면,무촌리,61.7,60.9,62.6
4167035031,2023-01-31,경기도,여주시,대신면,도롱리,57.6,58.2,56.9
4167035032,2023-01-31,경기도,여주시,대신면,계림리,63.1,60.1,66.4
4167035033,2023-01-31,경기도,여주시,대신면,송촌리,58.9,55.7,63.1
4167035034,2023-01-31,경기도,여주시,대신면,천서리,56.4,54.1,59
4167035035,2023-01-31,경기도,여주시,대신면,당남리,57.3,55.4,59.4
4167035036,2023-01-31,경기도,여주시,대신면,보통리,56.1,54.6,57.4
4167035037,2023-01-31,경기도,여주시,대신면,율촌리,53,50.4,55.6
4167035038,2023-01-31,경기도,여주시,대신면,초현리,48.9,46.5,51.7
4167035039,2023-01-31,경기도,여주시,대신면,양촌리,56.3,54,59.2
4167036021,2023-01-31,경기도,여주시,북내면,당우리,51.8,49.2,54.4
4167036022,2023-01-31,경기도,여주시,북내면,신남리,50.2,48.5,52
4167036023,2023-01-31,경기도,여주시,북내면,외룡리,53.7,50,58.7
4167036024,2023-01-31,경기도,여주시,북내면,내룡리,61.9,63.5,60.1
4167036025,2023-01-31,경기도,여주시,북내면,상교리,58.7,55.6,63.3
4167036026,2023-01-31,경기도,여주시,북내면,주암리,57.2,55.1,59.4
4167036027,2023-01-31,경기도,여주시,북내면,서원리,60,57.4,62.7
4167036028,2023-01-31,경기도,여주시,북내면,석우리,54.6,54.6,54.6
4167036029,2023-01-31,경기도,여주시,북내면,덕산리,57.8,56.4,59
4167036030,2023-01-31,경기도,여주시,북내면,장암리,55.1,51.9,58.6
4167036031,2023-01-31,경기도,여주시,북내면,중암리,59.8,55.7,64.4
4167036032,2023-01-31,경기도,여주시,북내면,운촌리,57.1,54.7,59.9
4167036033,2023-01-31,경기도,여주시,북내면,신접리,55.5,53.5,57.9
4167036034,2023-01-31,경기도,여주시,북내면,지내리,53.8,51.6,56.1
4167036035,2023-01-31,경기도,여주시,북내면,가정리,52.1,51.1,53.2
4167037021,2023-01-31,경기도,여주시,강천면,간매리,54.1,52.7,55.8
4167037022,2023-01-31,경기도,여주시,강천면,걸은리,56.8,56.4,57.2
4167037023,2023-01-31,경기도,여주시,강천면,이호리,50.1,50.4,49.8
4167037024,2023-01-31,경기도,여주시,강천면,가야리,54.8,52.7,56.9
4167037025,2023-01-31,경기도,여주시,강천면,적금리,55.1,55.1,55.2
4167037026,2023-01-31,경기도,여주시,강천면,굴암리,50.7,48.7,52.9
4167037027,2023-01-31,경기도,여주시,강천면,강천리,54.1,53.1,55.3
4167037028,2023-01-31,경기도,여주시,강천면,부평리,61.1,59.5,62.9
4167037029,2023-01-31,경기도,여주시,강천면,도전리,56.4,54.2,58.9
4167038021,2023-01-31,경기도,여주시,산북면,상품리,51.6,49.9,53.5
4167038022,2023-01-31,경기도,여주시,산북면,송현리,56.1,57.4,54.9
4167038023,2023-01-31,경기도,여주시,산북면,후리,51,49.4,53
4167038024,2023-01-31,경기도,여주시,산북면,명품리,58.4,58.6,58.3
4167038025,2023-01-31,경기도,여주시,산북면,주어리,58.4,58.6,58.2
4167038026,2023-01-31,경기도,여주시,산북면,백자리,57.5,57,58
4167038027,2023-01-31,경기도,여주시,산북면,용담리,55.7,55.2,56.3
4180025021,2023-01-31,경기도,연천군,연천읍,차탄리,55.2,52.1,58.8
4180025022,2023-01-31,경기도,연천군,연천읍,현가리,51.1,47.6,54.8
4180025023,2023-01-31,경기도,연천군,연천읍,상리,60.3,56.3,64.4
4180025024,2023-01-31,경기도,연천군,연천읍,와초리,55,55.4,54.6
4180025025,2023-01-31,경기도,연천군,연천읍,옥산리,49.3,46.3,52.4
4180025026,2023-01-31,경기도,연천군,연천읍,읍내리,57.9,57.2,58.5
4180025027,2023-01-31,경기도,연천군,연천읍,동막리,54.3,53.1,55.7
4180025028,2023-01-31,경기도,연천군,연천읍,통현리,31.1,30.7,31.8
4180025029,2023-01-31,경기도,연천군,연천읍,고문리,58.8,54.5,64.7
4180025321,2023-01-31,경기도,연천군,전곡읍,전곡리,47.2,45.7,48.8
4180025322,2023-01-31,경기도,연천군,전곡읍,은대리,39.7,38.5,40.9
4180025323,2023-01-31,경기도,연천군,전곡읍,신답리,61.7,58.4,65.5
4180025324,2023-01-31,경기도,연천군,전곡읍,고능리,57.3,57.1,57.5
4180025325,2023-01-31,경기도,연천군,전곡읍,마포리,45.6,48.4,41.5
4180025326,2023-01-31,경기도,연천군,전곡읍,양원리,56.4,55.4,57.8
4180025327,2023-01-31,경기도,연천군,전곡읍,간파리,60.7,59,63.2
4180025328,2023-01-31,경기도,연천군,전곡읍,늘목리,59,60,57.9
4180031021,2023-01-31,경기도,연천군,군남면,진상리,58.6,58.4,58.8
4180031022,2023-01-31,경기도,연천군,군남면,옥계리,61.4,57.7,65.5
4180031023,2023-01-31,경기도,연천군,군남면,삼거리,58.9,55.5,62.3
4180031024,2023-01-31,경기도,연천군,군남면,왕림리,44.8,42.2,50
4180031025,2023-01-31,경기도,연천군,군남면,선곡리,59,56.7,61.8
4180031026,2023-01-31,경기도,연천군,군남면,황지리,55.2,52.3,59
4180031027,2023-01-31,경기도,연천군,군남면,남계리,53.6,51.6,55.7
4180032021,2023-01-31,경기도,연천군,청산면,초성리,55.1,51.7,58.6
4180032022,2023-01-31,경기도,연천군,청산면,대전리,55.9,54.6,57.8
4180032023,2023-01-31,경기도,연천군,청산면,장탄리,58.1,58.7,57.4
