"CMAR_NO","CMAR_NO_SQNO","CMAR_NM","SIGUNGU_CD","SIGUNGU_NM","CMAR_PKL_CNT","CMAR_PKL_SQNO","PKL_CL","PKL_TYPE","PKL_MNGNO","PKL_NM","PKBL_CNT","FEE_CL","PKL_LONG","PKL_LAT","CMAR_FGR_CRDNT"
"9174","9174005","인사동","11110","종로구",5,5,"공영","노외","100-2-000036","서인사마당",45,"유료",126.9835859,37.57368157,"126.986059148338,37.5765234907315|126.985943099285,37.5765933022497|126.985003595935,37.5761584486461|126.984321612825,37.5758475109755|126.983682074805,37.5755861301059|126.983073659879,37.5753743049793|126.983019911215,37.5752819452711|126.982977487921,37.5751693150508|126.983105316596,37.573220945966|126.983179233794,37.5718334337701|126.983151246104,37.5705540242774|126.983270142803,37.5703828545296|126.983428633426,37.5703107995486|126.985822713216,37.5702976242875|126.98744706053,37.5703113418908|126.987429831033,37.571653814357|126.987588062984,37.5729782873447|126.987372867362,37.5736044495484|126.986789692656,37.5745999719345|126.986195066917,37.5761631127724|126.986059148338,37.5765234907315"
"9176","9176001","종각역 젊음의거리","11110","종로구",1,1,"공영","노상","100-1-000012","청계1",26,"혼합",126.9854801,37.5690466,"126.987489560541,37.5700320400823|126.984331431798,37.5700158591734|126.983974868549,37.5700158071703|126.983972159717,37.5694954851721|126.983015671311,37.5694953403319|126.982933706788,37.5690853771771|126.982984656496,37.5690335782046|126.984000607272,37.5688535340784|126.984498674934,37.5687702647435|126.985678755689,37.5685519374368|126.986349454082,37.5683875940104|126.986884300843,37.5683178341281|126.987433284695,37.5683066378423|126.987504021404,37.5683516956724|126.987532308194,37.5684125158163|126.987506702579,37.5691535770323|126.987489560541,37.5700320400823"
"9177","9177002","종로3가역_1","11110","종로구",2,1,"공영","노상","100-1-000010","청계2",58,"혼합",126.9898441,37.5685262,"126.992221285118,37.5685143337192|126.992028644766,37.5702216943911|126.987834809294,37.570005050481|126.987812474955,37.5683247018006|126.987914355972,37.5682796639571|126.988819891671,37.5682842686516|126.989640527073,37.5683294025454|126.990574353716,37.5683880559906|126.992221285118,37.5685143337192"
"9177","9177002","종로3가역_1","11110","종로구",2,2,"공영","노상","100-1-000030","종각뒤",13,"유료",127.511387,37.829151,"126.992221285118,37.5685143337192|126.992028644766,37.5702216943911|126.987834809294,37.570005050481|126.987812474955,37.5683247018006|126.987914355972,37.5682796639571|126.988819891671,37.5682842686516|126.989640527073,37.5683294025454|126.990574353716,37.5683880559906|126.992221285118,37.5685143337192"
"9179","9179001","종로3가역_3","11110","종로구",1,1,"공영","노외","100-2-000004","종묘",1317,"유료",126.9927501,37.571464,"126.991612182038,37.5738323758789|126.991510254995,37.5741860056451|126.991150848909,37.5741341682031|126.991575535268,37.5727376709083|126.991892614669,37.5717691331817|126.992133248597,37.5710438556812|126.992187056362,37.570721756092|126.992320080453,37.5705640931766|126.993732183699,37.5706700592784|126.993695316742,37.5714336455644|126.993709403355,37.5720485718024|126.993618838842,37.5721093826767|126.993449024643,37.5722738019717|126.993256563674,37.5724967837726|126.993205603719,37.5726859880232|126.992764059731,37.5732851145372|126.992268717029,37.5740599280855|126.992132906667,37.5738121455201|126.991682950126,37.5736949808587|126.991612182038,37.5738323758789"
"9186","9186001","종묘앞_2","11110","종로구",1,1,"공영","노상","100-1-000033","세운상가밑",29,"유료",127.247343,37.419035,"126.99492648173,37.56969931409|126.995065227427,37.5687172426221|126.996304681774,37.5688051488395|126.995871675056,37.5694042877382|126.995384914665,37.5697443877153|126.99492648173,37.56969931409"
"9187","9187001","종묘앞_3","11110","종로구",1,1,"공영","노상","100-1-000013","청계3",74,"혼합",126.9949447,37.5687922,"126.992249383251,37.570154137424|126.99245332688,37.5685368762246|126.994960525318,37.5687037221339|126.994779273679,37.5703299987862|126.992390867134,37.570235237346|126.992249383251,37.570154137424"
"9192","9192001","동대문시장_2","11140","중구",1,1,"공영","노상","101-1-000007","DDP북측 마장로",4,"무료",126.9696428,37.56557705,"127.006693001676,37.5694470928981|127.006636400324,37.5693840261474|127.006692909684,37.5681541723501|127.00766634838,37.5680189759514|127.00776821009,37.5678928318675|127.00717389125,37.5670729615536|127.006936187069,37.5670099036834|127.006228757487,37.5671450834391|127.006002332734,37.5664333102486|127.007371903685,37.566194486149|127.007739786798,37.5664197144556|127.008096373013,37.566865684861|127.008741649654,37.5678206959027|127.00930770016,37.5687036294191|127.00943225,37.5690550070484|127.009477570258,37.5694514394838|127.009341750143,37.5695685774086|127.006693001676,37.5694470928981"
"9194","9194001","롯데백화점 본점","11140","중구",1,1,"공영","노상","101-1-000020","조선호텔앞 공영주차장",12,"유료",126.979693,37.5550948,"126.981950344031,37.5636207133363|126.982436544708,37.5655759418482|126.982108213776,37.5659092551793|126.979199288907,37.5658456753897|126.978950352808,37.5655843411625|126.978656266525,37.5649175520027|126.978735549197,37.5647463790296|126.981147129939,37.5621429535168|126.981316879941,37.5622330815662|126.981950344031,37.5636207133363"
"9196","9196002","명동역","11140","중구",2,1,"공영","노외","101-2-000016","남산예장",40,"유료",126.9865162,37.5598091,"126.983476244148,37.5605598377161|126.982760395649,37.5604899002282|126.982466139472,37.5604402989613|126.982341716879,37.5601429518676|126.983103244408,37.5585302975926|126.983476951979,37.5576000810281|126.98352503938,37.5576518953255|126.98354762146,37.5578748941616|126.984059747406,37.5578614554881|126.983898387559,37.5582195758691|126.983864410794,37.558320932384|126.983943582224,37.5585461919753|126.985400746592,37.5585171158494|126.985963723816,37.5589046169927|126.985938243928,37.5589766929799|126.986645564643,37.5591885163014|126.986721972786,37.5591232039297|126.987273758965,37.5588980232473|126.987304840957,37.559121022333|126.98744628646,37.5592674502026|126.987833891991,37.5594364311646|126.987964028098,37.5595445649768|126.987907431787,37.5595828506684|126.98760751392,37.5595490289104|126.98731593368,37.5603193421091|126.986877254229,37.5608711461715|126.986201012369,37.5608034868812|126.983476244148,37.5605598377161"
"9196","9196002","명동역","11140","중구",2,2,"공영","노외","101-2-000018","남산동 공영주차장",49,"유료",126.985503,37.55923346,"126.983476244148,37.5605598377161|126.982760395649,37.5604899002282|126.982466139472,37.5604402989613|126.982341716879,37.5601429518676|126.983103244408,37.5585302975926|126.983476951979,37.5576000810281|126.98352503938,37.5576518953255|126.98354762146,37.5578748941616|126.984059747406,37.5578614554881|126.983898387559,37.5582195758691|126.983864410794,37.558320932384|126.983943582224,37.5585461919753|126.985400746592,37.5585171158494|126.985963723816,37.5589046169927|126.985938243928,37.5589766929799|126.986645564643,37.5591885163014|126.986721972786,37.5591232039297|126.987273758965,37.5588980232473|126.987304840957,37.559121022333|126.98744628646,37.5592674502026|126.987833891991,37.5594364311646|126.987964028098,37.5595445649768|126.987907431787,37.5595828506684|126.98760751392,37.5595490289104|126.98731593368,37.5603193421091|126.986877254229,37.5608711461715|126.986201012369,37.5608034868812|126.983476244148,37.5605598377161"
"9197","9197002","북창동","11140","중구",2,1,"공영","노상","101-1-000003","한국은행뒤 공영주차장",25,"유료",126.9788345,37.56285084,"126.97806886316,37.5611648108363|126.979008212632,37.5613496956687|126.978945868252,37.5616650307065|126.97901915664,37.5626020751837|126.978860580515,37.5629984810246|126.978730178899,37.5637913279481|126.978135978672,37.5637191332465|126.977994502865,37.5637010855047|126.977224797504,37.5638450891019|126.977094637286,37.5638360525027|126.976461325944,37.5622546817277|126.975912863917,37.560858028646|126.975963844239,37.5607138810448|126.976195899337,37.5606103167708|126.976512777645,37.560691473119|126.977361536504,37.5609889758482|126.97806886316,37.5611648108363"
"9197","9197002","북창동","11140","중구",2,2,"공영","노상","101-1-000017","한국관광공사옆 공영주차장",9,"유료",126.9919961,37.5664163,"126.97806886316,37.5611648108363|126.979008212632,37.5613496956687|126.978945868252,37.5616650307065|126.97901915664,37.5626020751837|126.978860580515,37.5629984810246|126.978730178899,37.5637913279481|126.978135978672,37.5637191332465|126.977994502865,37.5637010855047|126.977224797504,37.5638450891019|126.977094637286,37.5638360525027|126.976461325944,37.5622546817277|126.975912863917,37.560858028646|126.975963844239,37.5607138810448|126.976195899337,37.5606103167708|126.976512777645,37.560691473119|126.977361536504,37.5609889758482|126.97806886316,37.5611648108363"
"9198","9198001","서울시청","11140","중구",1,1,"공영","노외","101-2-000015","동국제강",13,"혼합",126.981303,37.5672159,"126.979798600052,37.5678820243157|126.979809637411,37.5688596004698|126.979458730092,37.568891070507|126.979373852582,37.5688324903781|126.979339979634,37.5685441672812|126.978004296044,37.5685844550166|126.977942028874,37.5686204822739|126.977279845108,37.5686428737518|126.977313997036,37.5680392174228|126.977806345393,37.5681519404773|126.97808930821,37.5682060560195|126.978411908003,37.5681971092975|126.978168889111,37.567088843966|126.979023490298,37.5670394543682|126.979544192707,37.5669449478139|126.979832833775,37.5669224760703|126.979923394815,37.5668909578997|126.980789304139,37.5668685872782|126.981626939257,37.5667561065571|126.982521142809,37.5667382329124|126.982571769105,37.5679680925365|126.981836026174,37.5679589631849|126.98123048161,37.5678462376744|126.980687206504,37.5676884704777|126.979798600052,37.5678820243157"
"9199","9199002","시청역_1","11140","중구",2,1,"공영","노상","101-1-000026","남대문 화물",9,"유료",126.9746267,37.5606779,"126.976229095042,37.5628673062949|126.976596635278,37.56379540447|126.976506061612,37.5638719696367|126.974287926629,37.5630470751179|126.973297682133,37.5627360019745|126.972743132197,37.5626052251361|126.972930068149,37.5621232401865|126.972256779908,37.5617401549155|126.972432313306,37.5614789106778|126.97181558307,37.5611994506738|126.972279873512,37.560564367247|126.971725396784,37.5602939319648|126.971906658579,37.5598524916293|126.972608243796,37.5601815264403|126.972880012535,37.559821195832|126.973570385871,37.5598754198883|126.973926879286,37.5599340677258|126.97421546065,37.5600062137548|126.974566234886,37.5602360466804|126.974764242002,37.5603982698872|126.975143322776,37.56060558268|126.9754148855,37.5608083657044|126.975844609606,37.5618716288452|126.976229095042,37.5628673062949"
"9199","9199002","시청역_1","11140","중구",2,2,"공영","노상","101-1-000021","서소문올리브타워옆 공영주차장",16,"유료",126.9922988,37.5644447,"126.976229095042,37.5628673062949|126.976596635278,37.56379540447|126.976506061612,37.5638719696367|126.974287926629,37.5630470751179|126.973297682133,37.5627360019745|126.972743132197,37.5626052251361|126.972930068149,37.5621232401865|126.972256779908,37.5617401549155|126.972432313306,37.5614789106778|126.97181558307,37.5611994506738|126.972279873512,37.560564367247|126.971725396784,37.5602939319648|126.971906658579,37.5598524916293|126.972608243796,37.5601815264403|126.972880012535,37.559821195832|126.973570385871,37.5598754198883|126.973926879286,37.5599340677258|126.97421546065,37.5600062137548|126.974566234886,37.5602360466804|126.974764242002,37.5603982698872|126.975143322776,37.56060558268|126.9754148855,37.5608083657044|126.975844609606,37.5618716288452|126.976229095042,37.5628673062949"
"9200","9200001","시청역_2","11140","중구",1,1,"공영","노상","101-1-000027","나눔카전용대기소",7,"무료",126.9733142,37.5635355,"126.968588387306,37.5646854330896|126.968027702001,37.5656087912932|126.967529858217,37.5652032039497|126.969602388787,37.562374669121|126.969874109799,37.562181028879|126.971916876978,37.5626455664829|126.973501301961,37.5630333771864|126.975113979474,37.5635923611283|126.976432413025,37.5641062116726|126.976517242461,37.5642864276856|126.976183310372,37.5643854658813|126.975945665374,37.5642502663513|126.974785659856,37.5638265452338|126.974395206274,37.5637273476897|126.974185787537,37.5637993789089|126.973755718439,37.5637046750745|126.972884271889,37.5634972401593|126.972940932772,37.5633170556697|126.971328199659,37.5629517550344|126.971209267484,37.5631724674532|126.971067748768,37.5632670352443|126.970767798893,37.5632939875971|126.970388615892,37.5633299283291|126.969703891291,37.5632306376725|126.969511163176,37.5639693981962|126.968854745898,37.563834070634|126.968588387306,37.5646854330896"
"9201","9201001","신당역_1","11140","중구",1,1,"공영","노외","101-2-000004","신당사거리 공영주차장",45,"유료",127.0098287,37.5669417,"127.018051109725,37.5654456383524|127.016506062079,37.565274658343|127.016296623844,37.5650674571961|127.016211601184,37.564400734911|127.016058701658,37.5639007042294|127.015803937973,37.5634006858033|127.016777264931,37.5631032358535|127.017156590815,37.5638555130106|127.017722483154,37.5636977626231|127.017841527875,37.5646077466135|127.019703322116,37.5641029174706|127.019658233928,37.5648642615013|127.02021279974,37.5646659563833|127.02047322436,37.5650398256009|127.020416651429,37.5651209238843|127.020399786783,37.565566916874|127.019024542579,37.5655220809981|127.018051109725,37.5654456383524"
"9204","9204002","을지로3가역_1","11140","중구",2,1,"공영","노상","101-1-000018","돈화문로",47,"혼합",126.9904222,37.5651937,"126.989278677833,37.5660678806919|126.987841190178,37.5660181702335|126.987671434451,37.5658694872463|126.987790507182,37.5646306391016|126.988452649192,37.5646262084589|126.988820496342,37.5646803075706|126.989884413134,37.5649236833256|126.990297559613,37.5648291187941|126.990722021793,37.5647480686948|126.991695455503,37.5645319147497|126.992425519014,37.564437368313|126.994089360759,37.5643969380841|126.995543811995,37.5642843950073|126.995277654238,37.5663791844008|126.994106153193,37.5663070388973|126.991383974625,37.5661671864979|126.989923850036,37.5660904697709|126.989838970284,37.5660138773302|126.989861636427,37.5658291765157|126.98956168659,37.5658336518447|126.989290049813,37.5657390203692|126.989278677833,37.5660678806919"
"9204","9204002","을지로3가역_1","11140","중구",2,2,"공영","노상","101-1-000012","진양상가옆 공영주차장",103,"유료",126.9926111,37.56484191,"126.989278677833,37.5660678806919|126.987841190178,37.5660181702335|126.987671434451,37.5658694872463|126.987790507182,37.5646306391016|126.988452649192,37.5646262084589|126.988820496342,37.5646803075706|126.989884413134,37.5649236833256|126.990297559613,37.5648291187941|126.990722021793,37.5647480686948|126.991695455503,37.5645319147497|126.992425519014,37.564437368313|126.994089360759,37.5643969380841|126.995543811995,37.5642843950073|126.995277654238,37.5663791844008|126.994106153193,37.5663070388973|126.991383974625,37.5661671864979|126.989923850036,37.5660904697709|126.989838970284,37.5660138773302|126.989861636427,37.5658291765157|126.98956168659,37.5658336518447|126.989290049813,37.5657390203692|126.989278677833,37.5660678806919"
"9205","9205001","을지로3가역_2","11140","중구",1,1,"공영","노상","101-1-000011","청소년회관뒤 공영주차장",8,"유료",126.9759831,37.5560863,"126.989391566427,37.5679419518308|126.987801229295,37.5679192549928|126.987676995736,37.5664055771428|126.987858126971,37.5662479247098|126.995243678295,37.5666134401168|126.995039789569,37.5683568452707|126.990704580659,37.5679961371672|126.989391566427,37.5679419518308"
"9206","9206001","을지로4가역","11140","중구",1,1,"공영","노외","101-2-000005","훈련원공원",873,"유료",127.0015119,37.5673025,"126.998050690253,37.5686092455453|126.9981639423,37.5672217239685|126.998820462012,37.5667802547759|127.00189356602,37.5669514693204|127.002052033197,37.567073102191|127.001859624192,37.5692760237665|127.001740771503,37.56938864793|126.998141240409,37.5686993470531|126.998050690253,37.5686092455453"
"9209","9209001","충무로역_2","11140","중구",1,1,"공영","노외","101-2-000003","초동 공영주차장",73,"유료",126.992101,37.564184,"126.991299318917,37.5644147528421|126.990359834918,37.5646759562251|126.990020284673,37.5646128547276|126.990269447414,37.5635857490775|126.990484715153,37.562099134231|126.990563958665,37.5619910225954|126.990643291088,37.5612612270963|126.990847031619,37.5611621364133|126.992974838851,37.5611713168234|126.993552058792,37.561216406018|126.996200458073,37.5618652652674|126.995917336021,37.5641447593048|126.9930197644,37.5642797384873|126.992465156188,37.5642526682336|126.991299318917,37.5644147528421"
"9210","9210001","강서구청","11500","강서구",1,1,"공영","노상","115-1-000022","화곡6동 방죽길",52,"유료",126.8524879,37.55416508,"126.853459359234,37.5553216324746|126.853467838236,37.5553261480524|126.853128433518,37.5552694104533|126.852854107639,37.5552105012779|126.852528953433,37.5551019728812|126.851935328021,37.5548376831076|126.851723924481,37.5544409791697|126.851506846628,37.5540532775407|126.851363037773,37.5538120797121|126.850553279154,37.5541061228577|126.850074793411,37.5542744465906|126.850035215626,37.5542586285206|126.84986061312,37.5538574634231|126.849657875416,37.5533796776161|126.849573327513,37.5532173904759|126.849186653887,37.5527596395086|126.848670145683,37.5521530557789|126.848136726228,37.5515194180358|126.847718991215,37.551041349515|126.847329566654,37.5505565589798|126.847185731559,37.5503378807027|126.847005253659,37.5500538324253|126.847016630453,37.5500245650582|126.847248820812,37.5499257592364|126.847322442243,37.5498943205885|126.847628354756,37.5497145208915|126.847896467036,37.5500324693725|126.848647233971,37.5509029000467|126.849095998596,37.5514283073902|126.849437521526,37.5518251837196|126.849700018061,37.5521296059032|126.850014325902,37.5519971129453|126.850362523605,37.5518939447259|126.850696538232,37.5518087772143|126.850931513191,37.551732492529|126.851160951402,37.551595383385|126.851324514403,37.5518591314449|126.851397774955,37.5520078881583|126.852046114787,37.5517789569691|126.852088534336,37.5517880205256|126.852108298085,37.5518083178262|126.852302824355,37.5521531929183|126.85246624471,37.5524912710098|126.852590303906,37.5527054129163|126.852680654928,37.5527978783724|126.852788191609,37.5527844988695|126.852844516465,37.5529152135201|126.85300799004,37.5532285136205|126.852755992399,37.5533273057808|126.85258609103,37.5534014236122|126.852370988878,37.5534416969841|126.852421731234,37.5535341126375|126.852616254455,37.5538834920708|126.852816317287,37.5542936950545|126.853005310797,37.5545799974526|126.853171609024,37.5548978057476|126.853553838486,37.5547586312326|126.853804765055,37.5552049358048|126.853459359234,37.5553216324746"
"9213","9213001","가리봉시장(구로디지털오거리)","11530","구로구",1,1,"민영","노외","116-4-000002","시장주차장",69,"유료",126.8888652,37.48127054,"126.888699631543,37.4830419883374|126.888699621396,37.4830487458473|126.888476799576,37.4827309297126|126.888310283324,37.4825640849885|126.887708690072,37.4822571668473|126.887703122284,37.4822008488199|126.888170396211,37.4816088881157|126.888660281542,37.4810124420573|126.888966154484,37.4806050296131|126.889167198791,37.4803619498965|126.88923220777,37.4803620116157|126.889322493595,37.4804702176362|126.889424216683,37.4804905866299|126.889658761052,37.4805268487472|126.889819773507,37.4805923235944|126.889694824803,37.4809841418507|126.889569448547,37.4816620279508|126.889447259443,37.4820966461151|126.889257881082,37.4820964665627|126.889254993956,37.4821370089474|126.889232189714,37.4822653801974|126.889025433422,37.4825444946196|126.88882159001,37.4827650462679|126.888699631543,37.4830419883374"
"9214","9214003","가산디지털단지역_2","11540","금천구",3,1,"공영","노상","117-1-000022","SK트윈타워",27,"유료",126.8835383725,37.4779532974,"126.879237165462,37.485942823042|126.879237169129,37.4859405705406|126.879583326625,37.4851390359541|126.879784760264,37.4846819847784|126.880085469133,37.4840110471105|126.880312437802,37.4834909509807|126.88056206669,37.4829393424497|126.88098194284,37.481977950713|126.88132230579,37.4812417272683|126.881588979345,37.4806270634594|126.881807397653,37.4801384905815|126.882224401354,37.4791861010755|126.882578956988,37.4783958277598|126.882851237939,37.4777969339879|126.883075342181,37.4772768291028|126.88335045914,37.4766666743563|126.883723359148,37.4767796716881|126.884537019499,37.4769899623773|126.883946921808,37.4784062052413|126.883623496023,37.4791807461425|126.88333979344,37.4798539628979|126.883090134922,37.4804438702042|126.882636568683,37.4812836004737|126.882194509529,37.4819904425824|126.881857261725,37.4825487235825|126.881613314795,37.4830890781216|126.881423264193,37.4835078515005|126.881216125543,37.4840054448766|126.881031694747,37.4844422433195|126.880767880332,37.4850253733002|126.880552329285,37.4854756541765|126.87995561048,37.4856552428802|126.879237165462,37.485942823042"
"9214","9214003","가산디지털단지역_2","11540","금천구",3,2,"공영","노외","117-2-000020","가산디지털서측",160,"유료",126.8796910617,37.4857125309,"126.879237165462,37.485942823042|126.879237169129,37.4859405705406|126.879583326625,37.4851390359541|126.879784760264,37.4846819847784|126.880085469133,37.4840110471105|126.880312437802,37.4834909509807|126.88056206669,37.4829393424497|126.88098194284,37.481977950713|126.88132230579,37.4812417272683|126.881588979345,37.4806270634594|126.881807397653,37.4801384905815|126.882224401354,37.4791861010755|126.882578956988,37.4783958277598|126.882851237939,37.4777969339879|126.883075342181,37.4772768291028|126.88335045914,37.4766666743563|126.883723359148,37.4767796716881|126.884537019499,37.4769899623773|126.883946921808,37.4784062052413|126.883623496023,37.4791807461425|126.88333979344,37.4798539628979|126.883090134922,37.4804438702042|126.882636568683,37.4812836004737|126.882194509529,37.4819904425824|126.881857261725,37.4825487235825|126.881613314795,37.4830890781216|126.881423264193,37.4835078515005|126.881216125543,37.4840054448766|126.881031694747,37.4844422433195|126.880767880332,37.4850253733002|126.880552329285,37.4854756541765|126.87995561048,37.4856552428802|126.879237165462,37.485942823042"
"9214","9214003","가산디지털단지역_2","11540","금천구",3,3,"공영","노외","117-2-000027","가산디지털서측",160,"유료",126.8796911,37.48571253,"126.879237165462,37.485942823042|126.879237169129,37.4859405705406|126.879583326625,37.4851390359541|126.879784760264,37.4846819847784|126.880085469133,37.4840110471105|126.880312437802,37.4834909509807|126.88056206669,37.4829393424497|126.88098194284,37.481977950713|126.88132230579,37.4812417272683|126.881588979345,37.4806270634594|126.881807397653,37.4801384905815|126.882224401354,37.4791861010755|126.882578956988,37.4783958277598|126.882851237939,37.4777969339879|126.883075342181,37.4772768291028|126.88335045914,37.4766666743563|126.883723359148,37.4767796716881|126.884537019499,37.4769899623773|126.883946921808,37.4784062052413|126.883623496023,37.4791807461425|126.88333979344,37.4798539628979|126.883090134922,37.4804438702042|126.882636568683,37.4812836004737|126.882194509529,37.4819904425824|126.881857261725,37.4825487235825|126.881613314795,37.4830890781216|126.881423264193,37.4835078515005|126.881216125543,37.4840054448766|126.881031694747,37.4844422433195|126.880767880332,37.4850253733002|126.880552329285,37.4854756541765|126.87995561048,37.4856552428802|126.879237165462,37.485942823042"
"9215","9215005","가산디지털단지역_3","11540","금천구",5,1,"공영","노상","117-1-000011","우리은행 옆",12,"유료",126.8898788853,37.4777395306,"126.882569172982,37.4827904597791|126.882577666951,37.4827814582937|126.882801727556,37.4822996469491|126.882983220264,37.4819236603153|126.883088213979,37.4816624746729|126.883184801919,37.4813539778686|126.883238842582,37.481140043737|126.88327569706,37.4810702528578|126.883550759181,37.480502895632|126.88384876043,37.479723824806|126.884053039784,37.4792284761019|126.88430830787,37.4786588447626|126.884563607131,37.4780666877614|126.884847218496,37.4774407704424|126.88498335921,37.4771345634475|126.8860201781,37.4774306588566|126.88683382104,37.4776612062754|126.887147411571,37.4777516101943|126.887161618882,37.4777020687402|126.88742569292,37.4768981780932|126.887593434307,37.4762473646405|126.887888989677,37.4751777069449|126.888916983441,37.4756945144676|126.889699262324,37.4761029605919|126.890043842444,37.4762587088968|126.89043060915,37.4765564038843|126.890571719671,37.476696191855|126.891130640025,37.477169741536|126.89137903923,37.4773884663911|126.891378907172,37.4774785666178|126.891075949385,37.4778431905992|126.890583344086,37.4783945943023|126.890308682905,37.4787322126857|126.889949109329,37.479148588147|126.889491029255,37.4792810532442|126.889202557634,37.4793979101472|126.888399322771,37.4797462835759|126.888144703989,37.4799037153881|126.887748525505,37.4802164336242|126.887414570825,37.4804999279473|126.887137109189,37.480806001019|126.886771782809,37.4812696637352|126.886482971673,37.4816005017958|126.886132773325,37.4814109501496|126.885711910541,37.4812235808141|126.885474654226,37.481112975468|126.885329868463,37.4815227896541|126.885082941804,37.4821802788988|126.885012208306,37.4822252593938|126.88475212046,37.4822542855477|126.884574132077,37.482200049567|126.884548300369,37.4824523047826|126.884437892689,37.4825625683887|126.884270928798,37.4826885433946|126.884103960827,37.4828167706639|126.883784646749,37.4827601406355|126.883725101651,37.4828794642047|126.883580865165,37.4829311281424|126.883289816714,37.4828745249543|126.883021253349,37.4828990338088|126.882569172982,37.4827904597791"
"9215","9215005","가산디지털단지역_3","11540","금천구",5,2,"공영","노상","117-1-000012","만승 뒤",11,"유료",126.888832402,37.4789635,"126.882569172982,37.4827904597791|126.882577666951,37.4827814582937|126.882801727556,37.4822996469491|126.882983220264,37.4819236603153|126.883088213979,37.4816624746729|126.883184801919,37.4813539778686|126.883238842582,37.481140043737|126.88327569706,37.4810702528578|126.883550759181,37.480502895632|126.88384876043,37.479723824806|126.884053039784,37.4792284761019|126.88430830787,37.4786588447626|126.884563607131,37.4780666877614|126.884847218496,37.4774407704424|126.88498335921,37.4771345634475|126.8860201781,37.4774306588566|126.88683382104,37.4776612062754|126.887147411571,37.4777516101943|126.887161618882,37.4777020687402|126.88742569292,37.4768981780932|126.887593434307,37.4762473646405|126.887888989677,37.4751777069449|126.888916983441,37.4756945144676|126.889699262324,37.4761029605919|126.890043842444,37.4762587088968|126.89043060915,37.4765564038843|126.890571719671,37.476696191855|126.891130640025,37.477169741536|126.89137903923,37.4773884663911|126.891378907172,37.4774785666178|126.891075949385,37.4778431905992|126.890583344086,37.4783945943023|126.890308682905,37.4787322126857|126.889949109329,37.479148588147|126.889491029255,37.4792810532442|126.889202557634,37.4793979101472|126.888399322771,37.4797462835759|126.888144703989,37.4799037153881|126.887748525505,37.4802164336242|126.887414570825,37.4804999279473|126.887137109189,37.480806001019|126.886771782809,37.4812696637352|126.886482971673,37.4816005017958|126.886132773325,37.4814109501496|126.885711910541,37.4812235808141|126.885474654226,37.481112975468|126.885329868463,37.4815227896541|126.885082941804,37.4821802788988|126.885012208306,37.4822252593938|126.88475212046,37.4822542855477|126.884574132077,37.482200049567|126.884548300369,37.4824523047826|126.884437892689,37.4825625683887|126.884270928798,37.4826885433946|126.884103960827,37.4828167706639|126.883784646749,37.4827601406355|126.883725101651,37.4828794642047|126.883580865165,37.4829311281424|126.883289816714,37.4828745249543|126.883021253349,37.4828990338088|126.882569172982,37.4827904597791"
"9215","9215005","가산디지털단지역_3","11540","금천구",5,3,"공영","노상","117-1-000014","SJ테크노빌(삼보)",37,"유료",126.8846349126,37.4794157,"126.882569172982,37.4827904597791|126.882577666951,37.4827814582937|126.882801727556,37.4822996469491|126.882983220264,37.4819236603153|126.883088213979,37.4816624746729|126.883184801919,37.4813539778686|126.883238842582,37.481140043737|126.88327569706,37.4810702528578|126.883550759181,37.480502895632|126.88384876043,37.479723824806|126.884053039784,37.4792284761019|126.88430830787,37.4786588447626|126.884563607131,37.4780666877614|126.884847218496,37.4774407704424|126.88498335921,37.4771345634475|126.8860201781,37.4774306588566|126.88683382104,37.4776612062754|126.887147411571,37.4777516101943|126.887161618882,37.4777020687402|126.88742569292,37.4768981780932|126.887593434307,37.4762473646405|126.887888989677,37.4751777069449|126.888916983441,37.4756945144676|126.889699262324,37.4761029605919|126.890043842444,37.4762587088968|126.89043060915,37.4765564038843|126.890571719671,37.476696191855|126.891130640025,37.477169741536|126.89137903923,37.4773884663911|126.891378907172,37.4774785666178|126.891075949385,37.4778431905992|126.890583344086,37.4783945943023|126.890308682905,37.4787322126857|126.889949109329,37.479148588147|126.889491029255,37.4792810532442|126.889202557634,37.4793979101472|126.888399322771,37.4797462835759|126.888144703989,37.4799037153881|126.887748525505,37.4802164336242|126.887414570825,37.4804999279473|126.887137109189,37.480806001019|126.886771782809,37.4812696637352|126.886482971673,37.4816005017958|126.886132773325,37.4814109501496|126.885711910541,37.4812235808141|126.885474654226,37.481112975468|126.885329868463,37.4815227896541|126.885082941804,37.4821802788988|126.885012208306,37.4822252593938|126.88475212046,37.4822542855477|126.884574132077,37.482200049567|126.884548300369,37.4824523047826|126.884437892689,37.4825625683887|126.884270928798,37.4826885433946|126.884103960827,37.4828167706639|126.883784646749,37.4827601406355|126.883725101651,37.4828794642047|126.883580865165,37.4829311281424|126.883289816714,37.4828745249543|126.883021253349,37.4828990338088|126.882569172982,37.4827904597791"
